,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Expiration
203,SPX230818C03520000,2023-03-30 2:35PM EDT,3520.0,621.39,698.4,731.1,0.0,-,4,3,0.00%,0.1626984126984127
204,SPXW230818C03525000,2023-04-05 9:36AM EDT,3525.0,655.61,658.1,684.8,0.0,-,-,1,0.00%,0.1626984126984127
205,SPXW230818C03530000,2023-03-30 3:07PM EDT,3530.0,612.1,692.4,717.3,0.0,-,-,1,0.00%,0.1626984126984127
206,SPX230818C03550000,2023-06-15 10:25AM EDT,3550.0,869.88,867.2,876.6,0.0,-,1,22,47.74%,0.1626984126984127
207,SPX230818C03570000,2023-03-09 3:25PM EDT,3570.0,511.96,619.6,625.7,0.0,-,-,20,0.00%,0.1626984126984127
208,SPXW230818C03575000,2023-03-22 2:49PM EDT,3575.0,573.97,631.0,636.8,0.0,-,-,1,0.00%,0.1626984126984127
209,SPXW230818C03580000,2023-04-17 10:33AM EDT,3580.0,640.91,633.5,637.4,0.0,-,2,1,0.00%,0.1626984126984127
210,SPX230818C03590000,2023-03-16 3:54PM EDT,3590.0,505.31,633.4,639.3,0.0,-,-,2,0.00%,0.1626984126984127
211,SPX230818C03600000,2023-06-12 2:51PM EDT,3600.0,758.39,817.8,827.2,0.0,-,1,212,45.60%,0.1626984126984127
212,SPXW230818C03610000,2023-03-17 11:52AM EDT,3610.0,457.79,615.8,622.1,0.0,-,2,0,0.00%,0.1626984126984127
213,SPX230818C03620000,2023-06-14 9:56AM EDT,3620.0,788.47,798.1,807.5,0.0,-,1,12,44.76%,0.1626984126984127
214,SPX230818C03625000,2023-06-14 9:56AM EDT,3625.0,783.62,793.2,802.5,0.0,-,2,268,44.52%,0.1626984126984127
215,SPX230818C03630000,2023-05-31 2:21PM EDT,3630.0,608.88,832.3,839.3,0.0,-,1,2,57.56%,0.1626984126984127
216,SPX230818C03640000,2023-03-21 11:07AM EDT,3640.0,478.3,574.6,579.0,0.0,-,2,2,0.00%,0.1626984126984127
217,SPXW230818C03650000,2023-06-29 3:12PM EDT,3650.0,764.23,772.0,774.0,0.0,-,5,7,41.83%,0.1626984126984127
218,SPXW230818C03660000,2023-04-10 3:41PM EDT,3660.0,544.6,548.6,553.3,0.0,-,2,3,0.00%,0.1626984126984127
219,SPX230818C03670000,2023-04-03 9:49AM EDT,3670.0,553.27,542.1,546.5,0.0,-,2,2,0.00%,0.1626984126984127
220,SPXW230818C03675000,2023-04-10 3:40PM EDT,3675.0,531.08,535.3,540.1,0.0,-,8,4,0.00%,0.1626984126984127
221,SPX230818C03680000,2023-06-13 2:29PM EDT,3680.0,715.02,739.0,748.3,0.0,-,1,4,42.21%,0.1626984126984127
222,SPXW230818C03690000,2023-03-20 4:02PM EDT,3690.0,425.24,0.0,0.0,0.0,-,-,0,0.00%,0.1626984126984127
223,SPXW230818C03700000,2023-06-26 12:43PM EDT,3700.0,661.3,722.7,724.8,0.0,-,5,24,39.83%,0.1626984126984127
224,SPXW230818C03710000,2023-07-07 10:34AM EDT,3710.0,713.53,712.9,715.0,112.94,+18.80%,2,4,39.44%,0.1626984126984127
225,SPXW230818C03720000,2023-04-20 10:39AM EDT,3720.0,509.49,513.6,551.1,0.0,-,9,10,0.00%,0.1626984126984127
226,SPX230818C03725000,2023-06-27 11:42AM EDT,3725.0,657.35,694.7,704.0,0.0,-,1,306,40.32%,0.1626984126984127
227,SPXW230818C03730000,2023-03-20 10:50AM EDT,3730.0,390.8,507.3,510.9,0.0,-,-,0,0.00%,0.1626984126984127
228,SPXW230818C03740000,2023-03-28 9:46AM EDT,3740.0,385.98,468.7,512.9,0.0,-,-,1,0.00%,0.1626984126984127
229,SPXW230818C03750000,2023-06-01 9:44AM EDT,3750.0,484.4,714.0,720.9,0.0,-,4,8,51.26%,0.1626984126984127
230,SPXW230818C03760000,2023-06-01 9:44AM EDT,3760.0,475.85,704.2,711.1,0.0,-,64,22,50.75%,0.1626984126984127
231,SPXW230818C03770000,2023-06-01 9:50AM EDT,3770.0,466.24,694.4,701.3,0.0,-,8,3,50.24%,0.1626984126984127
232,SPX230818C03775000,2023-05-17 10:48AM EDT,3775.0,429.6,685.5,691.1,0.0,-,2,137,49.48%,0.1626984126984127
233,SPXW230818C03780000,2023-04-04 10:46AM EDT,3780.0,458.39,401.3,406.7,0.0,-,2,0,0.00%,0.1626984126984127
234,SPXW230818C03790000,2023-03-30 2:35PM EDT,3790.0,400.39,448.1,496.5,0.0,-,2,5,0.00%,0.1626984126984127
235,SPX230818C03800000,2023-06-30 12:52PM EDT,3800.0,672.5,621.1,630.3,0.0,-,1,480,37.18%,0.1626984126984127
236,SPXW230818C03810000,2023-03-21 3:47PM EDT,3810.0,369.8,429.3,433.7,0.0,-,76,76,0.00%,0.1626984126984127
237,SPXW230818C03820000,2023-03-22 11:21AM EDT,3820.0,355.72,416.1,419.6,0.0,-,-,10,0.00%,0.1626984126984127
238,SPXW230818C03825000,2023-05-04 3:12PM EDT,3825.0,361.52,505.9,512.9,0.0,-,1,18,0.00%,0.1626984126984127
239,SPXW230818C03830000,2023-04-26 1:31PM EDT,3830.0,365.62,449.3,454.7,0.0,-,2,14,0.00%,0.1626984126984127
240,SPXW230818C03840000,2023-04-03 9:46AM EDT,3840.0,409.97,387.4,411.4,0.0,-,2,10,0.00%,0.1626984126984127
241,SPXW230818C03850000,2023-06-15 12:31PM EDT,3850.0,596.28,575.7,577.7,0.0,-,7,68,33.86%,0.1626984126984127
242,SPXW230818C03855000,2023-06-12 3:06PM EDT,3855.0,517.35,570.8,572.8,0.0,-,1,1,33.66%,0.1626984126984127
243,SPXW230818C03860000,2023-07-05 9:30AM EDT,3860.0,601.94,565.9,567.9,0.0,-,17,115,33.45%,0.1626984126984127
244,SPXW230818C03865000,2023-06-15 12:51PM EDT,3865.0,581.12,561.0,563.1,0.0,-,-,1,33.29%,0.1626984126984127
245,SPXW230818C03870000,2023-04-04 9:35AM EDT,3870.0,398.64,329.7,334.7,0.0,-,2,0,0.00%,0.1626984126984127
246,SPXW230818C03875000,2023-06-21 9:55AM EDT,3875.0,531.04,551.3,553.3,0.0,-,2,7,32.88%,0.1626984126984127
247,SPX230818C03880000,2023-06-09 11:35AM EDT,3880.0,466.85,543.0,552.1,0.0,-,2,27,33.90%,0.1626984126984127
248,SPX230818C03890000,2023-05-01 10:03AM EDT,3890.0,385.71,367.0,371.9,0.0,-,1,4,0.00%,0.1626984126984127
249,SPX230818C03900000,2023-07-06 2:06PM EDT,3900.0,536.33,523.6,532.7,0.0,-,2,2315,33.11%,0.1626984126984127
250,SPX230818C03910000,2023-04-25 2:03PM EDT,3910.0,313.66,331.7,336.1,0.0,-,2,7,0.00%,0.1626984126984127
251,SPXW230818C03915000,2023-05-31 12:40PM EDT,3915.0,340.02,530.8,572.7,0.0,-,-,1,46.82%,0.1626984126984127
252,SPX230818C03920000,2023-06-27 10:23AM EDT,3920.0,457.56,504.2,513.3,0.0,-,27,39,32.32%,0.1626984126984127
253,SPXW230818C03925000,2023-05-08 11:01AM EDT,3925.0,326.98,406.5,410.3,0.0,-,2,33,0.00%,0.1626984126984127
254,SPX230818C03930000,2023-06-14 10:00AM EDT,3930.0,489.95,494.5,503.6,0.0,-,1,45,31.91%,0.1626984126984127
255,SPX230818C03935000,2023-06-05 9:30AM EDT,3935.0,411.09,0.0,0.0,0.0,-,-,2,0.00%,0.1626984126984127
256,SPX230818C03940000,2023-04-14 3:32PM EDT,3940.0,330.78,0.0,0.0,0.0,-,6,0,0.00%,0.1626984126984127
257,SPX230818C03950000,2023-07-06 2:38PM EDT,3950.0,488.38,475.2,484.2,0.0,-,1,2387,31.10%,0.1626984126984127
258,SPXW230818C03960000,2023-05-18 10:42AM EDT,3960.0,316.37,492.9,496.2,0.0,-,1,72,36.59%,0.1626984126984127
259,SPX230818C03965000,2023-05-25 1:54PM EDT,3965.0,290.65,419.2,423.0,0.0,-,6,3,0.00%,0.1626984126984127
260,SPXW230818C03970000,2023-06-14 2:54PM EDT,3970.0,442.15,459.3,461.3,0.0,-,4,57,29.24%,0.1626984126984127
261,SPX230818C03975000,2023-06-27 10:24AM EDT,3975.0,406.1,451.1,460.1,0.0,-,2,1600,30.12%,0.1626984126984127
262,SPXW230818C03980000,2023-06-14 2:54PM EDT,3980.0,432.85,449.6,451.7,0.0,-,4,1967,28.87%,0.1626984126984127
263,SPX230818C03985000,2023-06-05 9:30AM EDT,3985.0,366.39,0.0,0.0,0.0,-,1,6,0.00%,0.1626984126984127
264,SPX230818C03990000,2023-06-05 11:35AM EDT,3990.0,365.97,480.6,484.7,0.0,-,1,98,39.35%,0.1626984126984127
265,SPX230818C03995000,2023-06-28 9:43AM EDT,3995.0,408.32,432.0,440.9,0.0,-,1,1,29.34%,0.1626984126984127
266,SPXW230818C04000000,2023-07-07 3:44PM EDT,4000.0,438.35,430.5,432.5,-39.3,-8.23%,1,142,28.12%,0.1626984126984127
267,SPXW230818C04005000,2023-07-06 9:59AM EDT,4005.0,423.0,425.7,427.7,0.0,-,20,20,27.93%,0.1626984126984127
268,SPX230818C04010000,2023-06-05 11:21AM EDT,4010.0,345.79,468.1,471.7,0.0,-,5,120,39.76%,0.1626984126984127
269,SPXW230818C04015000,2023-07-06 3:00PM EDT,4015.0,429.93,416.1,418.1,0.0,-,21,26,27.54%,0.1626984126984127
270,SPXW230818C04020000,2023-06-28 12:44PM EDT,4020.0,389.04,411.4,413.4,0.0,-,10,31,27.38%,0.1626984126984127
271,SPXW230818C04025000,2023-06-14 12:21PM EDT,4025.0,409.29,406.6,408.6,0.0,-,26,100,27.18%,0.1626984126984127
272,SPXW230818C04030000,2023-06-27 2:24PM EDT,4030.0,388.95,401.8,403.8,0.0,-,19,49,26.99%,0.1626984126984127
273,SPXW230818C04035000,2023-05-25 2:00PM EDT,4035.0,243.4,355.4,357.2,0.0,-,-,12,0.00%,0.1626984126984127
274,SPXW230818C04040000,2023-07-06 2:52PM EDT,4040.0,405.38,392.3,394.3,0.0,-,1,21,26.62%,0.1626984126984127
275,SPX230818C04045000,2023-06-12 3:42PM EDT,4045.0,351.71,384.3,393.1,0.0,-,1,43,27.38%,0.1626984126984127
276,SPX230818C04050000,2023-07-07 12:44PM EDT,4050.0,414.05,379.6,388.3,34.83,+9.18%,1,5633,27.18%,0.1626984126984127
277,SPX230818C04055000,2023-05-25 2:00PM EDT,4055.0,227.1,335.8,339.4,0.0,-,-,15,0.00%,0.1626984126984127
278,SPXW230818C04060000,2023-06-15 10:16AM EDT,4060.0,380.41,373.4,375.4,0.0,-,1,14,25.90%,0.1626984126984127
279,SPX230818C04065000,2023-07-06 2:59PM EDT,4065.0,381.83,365.5,374.1,0.0,-,1,1,26.61%,0.1626984126984127
280,SPXW230818C04070000,2023-06-27 10:59AM EDT,4070.0,322.15,364.0,366.0,0.0,-,10,27,25.55%,0.1626984126984127
281,SPX230818C04075000,2023-07-06 11:22AM EDT,4075.0,349.93,356.1,364.7,0.0,-,3,814,26.24%,0.1626984126984127
282,SPX230818C04080000,2023-06-26 11:31AM EDT,4080.0,308.7,351.4,360.0,0.0,-,1,102,26.05%,0.1626984126984127
283,SPX230818C04085000,2023-06-01 10:04AM EDT,4085.0,202.46,389.1,395.7,0.0,-,4,3,35.03%,0.1626984126984127
284,SPX230818C04090000,2023-07-06 3:00PM EDT,4090.0,358.4,342.0,350.6,0.0,-,1,97,25.67%,0.1626984126984127
285,SPXW230818C04095000,2023-06-27 12:36PM EDT,4095.0,312.02,340.6,342.5,0.0,-,2,38,24.64%,0.1626984126984127
286,SPX230818C04100000,2023-07-07 3:47PM EDT,4100.0,341.37,332.7,341.2,3.04,+0.90%,6,3429,25.29%,0.1626984126984127
287,SPXW230818C04105000,2023-07-06 9:43AM EDT,4105.0,332.78,331.3,333.2,0.0,-,10,75,24.29%,0.1626984126984127
288,SPX230818C04110000,2023-07-06 12:23PM EDT,4110.0,328.49,323.4,331.8,0.0,-,62,72,24.90%,0.1626984126984127
289,SPXW230818C04115000,2023-06-22 2:33PM EDT,4115.0,311.5,322.0,323.9,0.0,-,7,40,23.93%,0.1626984126984127
290,SPXW230818C04120000,2023-06-28 12:32PM EDT,4120.0,302.08,317.3,319.2,0.0,-,8,276,23.74%,0.1626984126984127
291,SPX230818C04125000,2023-07-06 10:58AM EDT,4125.0,303.95,309.5,317.9,0.0,-,1,1704,24.35%,0.1626984126984127
292,SPXW230818C04130000,2023-06-30 12:54PM EDT,4130.0,353.73,308.1,310.0,0.0,-,2,238,23.40%,0.1626984126984127
293,SPX230818C04135000,2023-06-12 3:38PM EDT,4135.0,267.64,300.3,308.6,0.0,-,3,16,23.97%,0.1626984126984127
294,SPXW230818C04140000,2023-07-06 9:30AM EDT,4140.0,308.63,298.9,300.8,0.0,-,1,213,23.05%,0.1626984126984127
295,SPX230818C04145000,2023-06-21 2:23PM EDT,4145.0,290.5,291.1,299.4,0.0,-,7,17,23.61%,0.1626984126984127
296,SPXW230818C04150000,2023-07-06 2:07PM EDT,4150.0,300.67,289.7,291.6,0.0,-,45,333,22.69%,0.1626984126984127
297,SPXW230818C04155000,2023-06-29 1:19PM EDT,4155.0,280.14,285.2,287.1,0.0,-,1,99,22.53%,0.1626984126984127
298,SPX230818C04160000,2023-06-29 11:52AM EDT,4160.0,276.1,277.5,285.6,0.0,-,1,89,23.05%,0.1626984126984127
299,SPX230818C04165000,2023-06-05 11:23AM EDT,4165.0,214.17,320.8,324.2,0.0,-,2,112,31.78%,0.1626984126984127
300,SPX230818C04170000,2023-07-06 11:29AM EDT,4170.0,265.96,268.4,276.5,0.0,-,25,315,22.69%,0.1626984126984127
301,SPX230818C04175000,2023-07-07 1:46PM EDT,4175.0,298.36,263.9,272.0,-2.03,-0.68%,1,2218,22.52%,0.1626984126984127
302,SPX230818C04180000,2023-07-06 9:35AM EDT,4180.0,265.65,259.4,267.5,0.0,-,3,1432,22.34%,0.1626984126984127
303,SPX230818C04185000,2023-06-14 2:08PM EDT,4185.0,225.0,255.0,263.0,0.0,-,1,216,22.16%,0.1626984126984127
304,SPX230818C04190000,2023-07-06 11:53AM EDT,4190.0,253.68,250.5,258.5,0.0,-,47,236,21.98%,0.1626984126984127
305,SPXW230818C04195000,2023-06-20 2:12PM EDT,4195.0,257.8,248.8,251.4,0.0,-,7,181,21.25%,0.1626984126984127
306,SPXW230818C04200000,2023-07-07 12:14PM EDT,4200.0,261.92,244.7,246.6,7.2,+2.83%,2,371,21.01%,0.1626984126984127
307,SPX230818C04205000,2023-06-28 2:32PM EDT,4205.0,220.7,237.2,245.0,0.0,-,6,24,21.43%,0.1626984126984127
308,SPXW230818C04210000,2023-07-06 10:34AM EDT,4210.0,232.24,235.5,238.2,0.0,-,4,78,20.77%,0.1626984126984127
309,SPX230818C04215000,2023-07-07 10:04AM EDT,4215.0,243.15,228.4,236.2,26.87,+12.42%,10,167,21.10%,0.1626984126984127
310,SPXW230818C04220000,2023-07-06 4:09PM EDT,4220.0,239.4,226.7,229.4,0.0,-,1,94,20.43%,0.1626984126984127
311,SPXW230818C04225000,2023-07-06 10:39AM EDT,4225.0,219.71,222.3,224.9,0.0,-,7,190,20.24%,0.1626984126984127
312,SPXW230818C04230000,2023-07-07 3:57PM EDT,4230.0,216.3,218.4,220.2,-5.7,-2.57%,20,163,20.00%,0.1626984126984127
313,SPXW230818C04235000,2023-06-09 12:10PM EDT,4235.0,156.4,213.7,216.2,0.0,-,4,200,19.91%,0.1626984126984127
314,SPX230818C04240000,2023-07-06 9:34AM EDT,4240.0,212.05,206.8,214.3,0.0,-,21,402,20.22%,0.1626984126984127
315,SPXW230818C04245000,2023-07-07 12:32PM EDT,4245.0,224.85,205.1,207.6,52.75,+30.65%,2,206,19.58%,0.1626984126984127
316,SPX230818C04250000,2023-07-07 3:11PM EDT,4250.0,218.98,198.3,205.7,5.88,+2.76%,94,5144,19.88%,0.1626984126984127
317,SPXW230818C04255000,2023-07-07 1:35PM EDT,4255.0,227.64,196.6,199.0,-7.35,-3.13%,7,153,19.25%,0.1626984126984127
318,SPX230818C04260000,2023-07-07 3:30PM EDT,4260.0,203.75,189.8,197.1,-28.75,-12.37%,1,312,19.53%,0.1626984126984127
319,SPXW230818C04265000,2023-07-07 1:35PM EDT,4265.0,218.89,188.2,190.6,-13.13,-5.66%,1,102,18.93%,0.1626984126984127
320,SPXW230818C04270000,2023-07-07 11:01AM EDT,4270.0,193.25,184.0,186.4,1.49,+0.78%,1,228,18.77%,0.1626984126984127
321,SPXW230818C04275000,2023-07-07 1:34PM EDT,4275.0,211.49,179.8,182.4,34.14,+19.25%,1,4083,18.64%,0.1626984126984127
322,SPXW230818C04280000,2023-07-07 1:27PM EDT,4280.0,206.9,175.7,178.1,22.7,+12.32%,1,4067,18.46%,0.1626984126984127
323,SPXW230818C04285000,2023-07-07 1:34PM EDT,4285.0,202.84,171.6,174.0,70.54,+53.32%,3,181,18.30%,0.1626984126984127
324,SPXW230818C04290000,2023-07-07 1:27PM EDT,4290.0,198.3,167.5,169.9,20.74,+11.68%,99,858,18.15%,0.1626984126984127
325,SPXW230818C04295000,2023-07-07 3:03PM EDT,4295.0,182.02,163.5,165.8,8.52,+4.91%,15,175,17.98%,0.1626984126984127
326,SPX230818C04300000,2023-07-07 4:03PM EDT,4300.0,159.76,157.0,163.8,-11.58,-6.76%,240,14100,18.20%,0.1626984126984127
327,SPXW230818C04305000,2023-07-07 10:10AM EDT,4305.0,164.56,155.5,157.8,-0.54,-0.33%,186,399,17.68%,0.1626984126984127
328,SPXW230818C04310000,2023-07-07 1:27PM EDT,4310.0,181.48,151.5,153.8,29.41,+19.34%,2,296,17.53%,0.1626984126984127
329,SPX230818C04315000,2023-06-29 3:44PM EDT,4315.0,140.56,145.1,151.7,0.0,-,5,404,17.70%,0.1626984126984127
330,SPX230818C04320000,2023-07-07 3:54PM EDT,4320.0,143.07,141.2,147.8,-37.73,-20.87%,42,380,17.55%,0.1626984126984127
331,SPX230818C04325000,2023-07-07 3:19PM EDT,4325.0,153.43,137.3,143.8,1.85,+1.22%,49,7849,17.38%,0.1626984126984127
332,SPX230818C04330000,2023-07-07 3:03PM EDT,4330.0,152.59,133.5,140.0,7.79,+5.38%,31,706,17.24%,0.1626984126984127
333,SPX230818C04335000,2023-07-05 11:39AM EDT,4335.0,143.13,129.7,136.1,-27.76,-16.24%,1,130,17.07%,0.1626984126984127
334,SPXW230818C04340000,2023-07-06 3:50PM EDT,4340.0,138.14,128.4,130.6,0.0,-,2,265,16.63%,0.1626984126984127
335,SPXW230818C04345000,2023-07-07 4:00PM EDT,4345.0,125.2,125.0,126.5,-8.0,-6.01%,7,122,16.42%,0.1626984126984127
336,SPX230818C04350000,2023-07-07 3:56PM EDT,4350.0,119.31,118.6,124.7,-12.75,-9.65%,202,8692,16.60%,0.1626984126984127
337,SPX230818C04355000,2023-07-07 12:52PM EDT,4355.0,140.47,114.9,121.0,19.44,+16.06%,2,113,16.45%,0.1626984126984127
338,SPX230818C04360000,2023-07-07 3:17PM EDT,4360.0,127.55,111.3,117.3,-22.82,-15.18%,7,577,16.29%,0.1626984126984127
339,SPX230818C04365000,2023-07-06 9:30AM EDT,4365.0,118.2,107.8,113.7,0.0,-,15,365,16.15%,0.1626984126984127
340,SPX230818C04370000,2023-07-06 9:38AM EDT,4370.0,110.46,104.2,110.1,0.0,-,1,440,16.00%,0.1626984126984127
341,SPX230818C04375000,2023-07-07 3:50PM EDT,4375.0,101.59,100.8,106.5,-10.69,-9.52%,107,4664,15.84%,0.1626984126984127
342,SPXW230818C04380000,2023-07-07 3:40PM EDT,4380.0,107.18,99.9,101.4,-3.28,-2.97%,7,442,15.42%,0.1626984126984127
343,SPXW230818C04385000,2023-07-07 3:47PM EDT,4385.0,98.8,96.5,98.0,-5.5,-5.27%,3,74,15.28%,0.1626984126984127
344,SPX230818C04390000,2023-07-07 2:28PM EDT,4390.0,109.0,90.6,96.2,7.74,+7.64%,54,1772,15.41%,0.1626984126984127
345,SPXW230818C04395000,2023-07-07 4:01PM EDT,4395.0,90.57,89.6,91.6,-9.93,-9.88%,7,137,15.06%,0.1626984126984127
346,SPXW230818C04400000,2023-07-07 3:59PM EDT,4400.0,85.4,86.8,87.9,-9.6,-10.11%,66,1659,14.85%,0.1626984126984127
347,SPX230818C04405000,2023-07-07 1:49PM EDT,4405.0,104.13,80.9,86.2,11.16,+12.00%,121,202,14.97%,0.1626984126984127
348,SPX230818C04410000,2023-07-07 3:35PM EDT,4410.0,89.17,77.8,83.0,1.37,+1.56%,204,626,14.83%,0.1626984126984127
349,SPX230818C04415000,2023-07-07 12:10PM EDT,4415.0,87.45,74.8,79.9,1.35,+1.57%,37,966,14.70%,0.1626984126984127
350,SPX230818C04420000,2023-07-07 4:11PM EDT,4420.0,75.1,71.7,76.8,-7.9,-9.52%,84,1536,14.56%,0.1626984126984127
351,SPX230818C04425000,2023-07-07 4:11PM EDT,4425.0,72.11,68.8,73.8,-5.89,-7.55%,18,5499,14.43%,0.1626984126984127
352,SPXW230818C04430000,2023-07-07 3:44PM EDT,4430.0,69.0,68.4,69.5,-7.4,-9.69%,22,263,14.08%,0.1626984126984127
353,SPXW230818C04435000,2023-07-07 4:03PM EDT,4435.0,66.1,65.5,66.6,-6.9,-9.45%,147,138,13.95%,0.1626984126984127
354,SPXW230818C04440000,2023-07-07 3:56PM EDT,4440.0,61.72,62.7,63.9,-8.72,-12.38%,97,358,13.84%,0.1626984126984127
355,SPX230818C04445000,2023-07-07 3:47PM EDT,4445.0,61.0,57.7,62.3,-3.36,-5.22%,5,267,13.92%,0.1626984126984127
356,SPXW230818C04450000,2023-07-07 3:42PM EDT,4450.0,62.01,57.4,58.5,-4.53,-6.81%,89,464,13.61%,0.1626984126984127
357,SPX230818C04455000,2023-07-07 3:45PM EDT,4455.0,54.2,52.5,57.0,-3.42,-5.94%,21,125,13.68%,0.1626984126984127
358,SPXW230818C04460000,2023-07-07 3:02PM EDT,4460.0,62.5,52.3,53.4,2.36,+3.92%,28,912,13.39%,0.1626984126984127
359,SPX230818C04465000,2023-07-07 3:50PM EDT,4465.0,49.5,47.6,51.9,-4.23,-7.87%,47,85,13.45%,0.1626984126984127
360,SPXW230818C04470000,2023-07-07 3:25PM EDT,4470.0,55.4,47.4,48.5,1.63,+3.03%,25,538,13.16%,0.1626984126984127
361,SPX230818C04475000,2023-07-07 3:47PM EDT,4475.0,45.9,43.0,47.0,-5.35,-10.44%,6,5751,13.20%,0.1626984126984127
362,SPXW230818C04480000,2023-07-07 4:01PM EDT,4480.0,43.41,42.9,43.9,-5.09,-10.49%,56,270,12.95%,0.1626984126984127
363,SPXW230818C04485000,2023-07-07 2:07PM EDT,4485.0,54.06,40.7,41.7,7.43,+15.93%,23,295,12.84%,0.1626984126984127
364,SPXW230818C04490000,2023-07-07 3:54PM EDT,4490.0,38.4,38.6,39.6,-5.1,-11.72%,45,451,12.75%,0.1626984126984127
365,SPXW230818C04495000,2023-07-07 2:53PM EDT,4495.0,45.4,36.6,37.6,2.8,+6.57%,22,63,12.66%,0.1626984126984127
366,SPX230818C04500000,2023-07-07 3:56PM EDT,4500.0,33.2,32.8,36.5,-7.94,-19.30%,2984,12308,12.73%,0.1626984126984127
367,SPXW230818C04505000,2023-07-07 3:57PM EDT,4505.0,31.7,32.9,33.8,-8.0,-20.15%,105,195,12.49%,0.1626984126984127
368,SPX230818C04510000,2023-07-07 12:50PM EDT,4510.0,42.75,29.2,32.8,7.21,+20.29%,1,457,12.56%,0.1626984126984127
369,SPXW230818C04515000,2023-07-07 3:57PM EDT,4515.0,28.67,29.3,30.2,-5.93,-17.14%,57,113,12.31%,0.1626984126984127
370,SPX230818C04520000,2023-07-07 3:37PM EDT,4520.0,31.49,25.9,29.3,1.7,+5.71%,3,320,12.38%,0.1626984126984127
371,SPX230818C04525000,2023-07-07 3:59PM EDT,4525.0,25.3,24.4,27.7,-6.2,-19.68%,955,9999,12.31%,0.1626984126984127
372,SPX230818C04530000,2023-07-07 3:01PM EDT,4530.0,30.35,22.9,26.2,3.65,+13.67%,2,195,12.24%,0.1626984126984127
373,SPXW230818C04535000,2023-07-07 11:16AM EDT,4535.0,28.3,23.2,24.0,0.5,+1.80%,30,136,12.02%,0.1626984126984127
374,SPXW230818C04540000,2023-07-07 2:15PM EDT,4540.0,30.32,21.8,22.6,3.32,+12.30%,19,272,11.95%,0.1626984126984127
375,SPXW230818C04545000,2023-07-07 2:16PM EDT,4545.0,28.48,20.5,21.3,4.11,+16.86%,15,140,11.89%,0.1626984126984127
376,SPXW230818C04550000,2023-07-07 4:02PM EDT,4550.0,19.6,19.3,20.0,-4.37,-18.23%,125,2117,11.82%,0.1626984126984127
377,SPXW230818C04555000,2023-07-07 3:18PM EDT,4555.0,23.0,18.1,18.8,0.73,+3.28%,19,262,11.76%,0.1626984126984127
378,SPXW230818C04560000,2023-07-07 3:57PM EDT,4560.0,16.45,17.0,17.6,-5.25,-24.19%,39,440,11.68%,0.1626984126984127
379,SPX230818C04565000,2023-07-07 4:07PM EDT,4565.0,15.9,14.4,17.3,-3.13,-16.45%,54,72,11.83%,0.1626984126984127
380,SPX230818C04570000,2023-07-07 3:53PM EDT,4570.0,14.6,14.2,15.3,-3.2,-17.98%,779,954,11.53%,0.1626984126984127
381,SPX230818C04575000,2023-07-07 3:57PM EDT,4575.0,13.03,13.3,14.4,-3.92,-23.13%,1673,7733,11.49%,0.1626984126984127
382,SPXW230818C04580000,2023-07-07 3:57PM EDT,4580.0,12.75,13.0,13.6,-4.15,-24.56%,33,318,11.48%,0.1626984126984127
383,SPXW230818C04585000,2023-07-07 3:31PM EDT,4585.0,14.9,12.2,12.8,-0.03,-0.20%,35,139,11.45%,0.1626984126984127
384,SPXW230818C04590000,2023-07-07 3:57PM EDT,4590.0,11.15,11.4,11.9,-3.75,-25.17%,8,405,11.39%,0.1626984126984127
385,SPX230818C04595000,2023-07-07 12:49PM EDT,4595.0,16.03,10.0,11.0,2.74,+20.62%,20,226,11.31%,0.1626984126984127
386,SPX230818C04600000,2023-07-07 4:06PM EDT,4600.0,10.0,9.3,10.3,-3.0,-23.08%,1155,11224,11.28%,0.1626984126984127
387,SPX230818C04605000,2023-07-06 1:10PM EDT,4605.0,11.7,8.7,9.6,0.0,-,21,796,11.23%,0.1626984126984127
388,SPX230818C04610000,2023-07-07 3:55PM EDT,4610.0,8.25,8.1,9.0,-2.5,-23.26%,27,1219,11.21%,0.1626984126984127
389,SPX230818C04615000,2023-07-05 10:15AM EDT,4615.0,16.95,7.5,8.4,0.0,-,16,312,11.18%,0.1626984126984127
390,SPX230818C04620000,2023-07-07 3:49PM EDT,4620.0,7.2,6.9,7.8,-2.17,-23.16%,5,600,11.14%,0.1626984126984127
391,SPX230818C04625000,2023-07-07 3:18PM EDT,4625.0,8.9,6.4,7.3,0.07,+0.79%,104,1842,11.12%,0.1626984126984127
392,SPX230818C04630000,2023-07-07 3:49PM EDT,4630.0,6.45,6.0,6.8,-1.75,-21.34%,18,862,11.10%,0.1626984126984127
393,SPX230818C04635000,2023-07-07 3:43PM EDT,4635.0,6.7,5.5,6.3,-0.67,-9.09%,61,362,11.06%,0.1626984126984127
394,SPX230818C04640000,2023-07-07 10:15AM EDT,4640.0,6.9,5.1,5.9,-0.26,-3.63%,1,479,11.05%,0.1626984126984127
395,SPX230818C04645000,2023-07-07 3:10PM EDT,4645.0,6.86,4.7,5.5,0.11,+1.63%,3,178,11.03%,0.1626984126984127
396,SPX230818C04650000,2023-07-07 4:04PM EDT,4650.0,4.75,4.4,5.1,-1.52,-24.24%,67,6588,11.00%,0.1626984126984127
